index,elapsed_time,uv_temperature,material_used,linear_speed,zaxis_speed,perimeter,quality,timestamp,datetime
771,5709,92,2327510,300,19,1076074,100,1609737419,2021-01-04 06:16:59
772,6930,99,1240345,300,20,1317364,90,1609751116,2021-01-04 10:05:16
773,8838,120,3477294,300,28,1731294,88,1609767105,2021-01-04 14:31:45
774,8807,107,2451031,300,28,1682024,89,1609782712,2021-01-04 18:51:52
775,4870,96,1468773,300,19,941782,100,1609792734,2021-01-04 21:38:54
776,3921,84,791958,300,11,759828,100,1609803580,2021-01-05 00:39:40
777,3146,119,1066694,300,16,596160,88,1609811586,2021-01-05 02:53:06
778,6957,84,1850681,300,18,1319846,100,1609824898,2021-01-05 06:34:58
779,4747,71,1260620,300,12,902210,100,1609835282,2021-01-05 09:28:02
780,8284,112,3452455,300,24,1575046,89,1609847373,2021-01-05 12:49:33
781,5604,118,1354082,300,20,1077178,88,1609857639,2021-01-05 15:40:39
782,4197,95,1329445,300,13,782368,100,1609866378,2021-01-05 18:06:18
783,4188,101,963796,300,14,801164,90,1609877027,2021-01-05 21:03:47
784,3185,118,861165,300,15,603116,88,1609883923,2021-01-05 22:58:43
785,4380,96,1778205,300,12,845512,100,1609894899,2021-01-06 02:01:39
786,7335,70,2206310,300,18,1390466,100,1609908216,2021-01-06 05:43:36
787,7545,74,2993535,300,36,1440440,100,1609919820,2021-01-06 08:57:00
788,7596,78,2002640,300,23,1464004,100,1609931473,2021-01-06 12:11:13
789,8085,103,3459567,300,24,1572604,90,1609943964,2021-01-06 15:39:24
790,7601,129,3078433,300,23,1488176,87,1609957673,2021-01-06 19:27:53
791,6954,95,2056999,300,19,1340376,100,1609971266,2021-01-06 23:14:26
792,12986,123,2332937,300,19,2503762,78,1609988816,2021-01-07 04:06:56
793,9281,125,2641991,300,27,1782270,88,1610004971,2021-01-07 08:36:11
794,8306,122,2578125,300,28,1579076,88,1610017635,2021-01-07 12:07:15
795,9310,88,2778387,300,22,1771752,100,1610031903,2021-01-07 16:05:03
796,7892,76,2904711,300,28,1506482,100,1610046914,2021-01-07 20:15:14
797,3416,90,1238502,300,7,672734,100,1610056627,2021-01-07 22:57:07
798,8504,104,3048350,300,21,1633446,90,1610070662,2021-01-08 02:51:02
799,7861,96,1975360,300,27,1519300,100,1610085419,2021-01-08 06:56:59
800,9185,119,1504773,300,25,1772456,88,1610100068,2021-01-08 11:01:08
801,8681,77,1781330,300,21,1651538,100,1610115228,2021-01-08 15:13:48
802,10544,125,3936765,300,17,2044380,88,1610130972,2021-01-08 19:36:12
803,3178,70,1045779,300,16,613732,100,1610138588,2021-01-08 21:43:08
804,8778,119,1449728,300,24,1668896,88,1610153949,2021-01-09 01:59:09
805,6227,89,2442989,300,29,1189494,100,1610163947,2021-01-09 04:45:47
806,4335,85,1102660,300,17,816594,100,1610174403,2021-01-09 07:40:03
807,8772,115,3130242,300,30,1661522,88,1610190146,2021-01-09 12:02:26
808,7731,124,1277373,300,27,1498590,88,1610202121,2021-01-09 15:22:01
809,7578,92,1289692,300,23,1442260,100,1610215060,2021-01-09 18:57:40
810,12078,90,4743720,300,21,2321028,90,1610233184,2021-01-09 23:59:44
811,5467,84,2063300,300,29,1061708,100,1610244657,2021-01-10 03:10:57
812,3640,76,1394957,300,10,712884,100,1610252070,2021-01-10 05:14:30
813,6982,89,2285591,300,32,1379950,100,1610264850,2021-01-10 08:47:30
814,9481,75,2903113,300,29,1857924,100,1610281470,2021-01-10 13:24:30
815,2680,106,806506,300,16,511338,89,1610289726,2021-01-10 15:42:06
816,7526,83,2252003,300,35,1461096,100,1610303792,2021-01-10 19:36:32
817,8895,87,1407572,300,22,1704732,100,1610319114,2021-01-10 23:51:54
818,8710,122,3584493,300,23,1684114,88,1610334750,2021-01-11 04:12:30
819,5442,93,2036471,300,12,1032950,100,1610345036,2021-01-11 07:03:56
820,8746,119,3818934,300,28,1685116,88,1610358923,2021-01-11 10:55:23
821,3733,101,1227637,300,9,732598,90,1610368894,2021-01-11 13:41:34
822,7933,89,2643377,300,14,1492888,100,1610381086,2021-01-11 17:04:46
823,2787,100,982764,300,9,536352,90,1610388311,2021-01-11 19:05:11
824,4567,130,1179887,300,7,843452,87,1610400050,2021-01-11 22:20:50
825,4666,130,1910355,300,10,903340,87,1610410326,2021-01-12 01:12:06
826,6660,100,2310313,300,32,1283524,90,1610423622,2021-01-12 04:53:42
827,5447,97,2360493,300,9,1050494,100,1610434000,2021-01-12 07:46:40
828,4602,81,1079692,300,14,867666,100,1610443699,2021-01-12 10:28:19
829,9685,88,3613854,300,29,1854510,100,1610459896,2021-01-12 14:58:16
830,3509,124,1038209,300,11,676524,88,1610470475,2021-01-12 17:54:35
831,6848,105,1276890,300,14,1345200,90,1610483803,2021-01-12 21:36:43
832,8724,117,2909988,300,22,1696838,88,1610498275,2021-01-13 01:37:55
833,3334,80,914915,300,21,625532,100,1610508467,2021-01-13 04:27:47
834,8279,109,2659889,300,26,1601952,89,1610523130,2021-01-13 08:32:10
835,8241,123,1608656,300,16,1545218,88,1610535677,2021-01-13 12:01:17
836,7917,76,1956410,300,23,1525004,100,1610547627,2021-01-13 15:20:27
837,8962,119,3305980,300,15,1711804,88,1610560801,2021-01-13 19:00:01
838,2456,78,980090,300,13,462964,100,1610567993,2021-01-13 20:59:53
839,6833,123,2679461,300,33,1326584,88,1610579686,2021-01-14 00:14:46
840,8298,91,1812083,300,21,1584754,100,1610592906,2021-01-14 03:55:06
841,6270,119,1827252,300,33,1201286,88,1610603174,2021-01-14 06:46:14
842,8090,112,2298124,300,25,1561726,89,1610615818,2021-01-14 10:16:58
843,6639,122,2263950,300,17,1248412,88,1610627458,2021-01-14 13:30:58
844,8985,124,3452408,300,17,1743806,88,1610642738,2021-01-14 17:45:38
845,5815,109,2498521,300,42,1094224,89,1610655220,2021-01-14 21:13:40
846,7129,101,1704616,300,20,1371680,90,1610667837,2021-01-15 00:43:57
847,8630,77,1799242,300,26,1669534,100,1610682428,2021-01-15 04:47:08
848,4161,120,839392,300,15,817086,88,1610693287,2021-01-15 07:48:07
849,3262,107,750211,300,9,621130,89,1610702756,2021-01-15 10:25:56
850,6710,119,1891402,300,15,1297234,88,1610716361,2021-01-15 14:12:41
851,3451,93,771414,300,8,652150,100,1610724892,2021-01-15 16:34:52
852,5348,81,1606197,300,20,1018658,100,1610736201,2021-01-15 19:43:21
853,11724,73,4372059,300,21,2255634,99,1610751644,2021-01-16 00:00:44
854,10812,83,1650880,300,26,2056808,100,1610767886,2021-01-16 04:31:26
855,8934,91,2027944,300,24,1695948,100,1610782657,2021-01-16 08:37:37
856,8165,120,1857073,300,17,1593356,88,1610796327,2021-01-16 12:25:27
857,7575,70,2553363,300,29,1423574,100,1610808576,2021-01-16 15:49:36
858,7503,81,2469383,300,14,1418558,100,1610822873,2021-01-16 19:47:53
859,7333,91,2855821,300,14,1420302,100,1610836705,2021-01-16 23:38:25
860,7029,116,3008374,300,19,1353744,88,1610848717,2021-01-17 02:58:37
861,5767,97,1561419,300,12,1110762,100,1610858912,2021-01-17 05:48:32
862,5445,74,863460,300,11,1065668,100,1610868065,2021-01-17 08:21:05
863,6279,130,1609547,300,41,1195138,87,1610880403,2021-01-17 11:46:43
864,6223,104,2327835,300,34,1175790,90,1610892839,2021-01-17 15:13:59
865,6173,109,1390521,300,20,1160864,89,1610905202,2021-01-17 18:40:02
866,3283,121,631327,300,17,622292,88,1610915319,2021-01-17 21:28:39
867,5540,71,1005189,300,15,1075902,100,1610926083,2021-01-18 00:28:03
868,6011,106,2388716,300,18,1162802,89,1610935752,2021-01-18 03:09:12
869,4215,110,1593594,300,8,803822,89,1610944512,2021-01-18 05:35:12
870,6016,120,1915551,300,16,1147022,88,1610954735,2021-01-18 08:25:35
871,1910,81,362338,300,14,368816,100,1610962704,2021-01-18 10:38:24
872,8441,89,1941195,300,26,1631610,100,1610975900,2021-01-18 14:18:20
873,2988,93,547180,300,11,580752,100,1610985274,2021-01-18 16:54:34
874,7562,101,1909493,300,26,1474180,90,1610998102,2021-01-18 20:28:22
875,9217,95,1785559,300,25,1752976,100,1611013883,2021-01-19 00:51:23
876,8469,123,3402063,300,30,1614514,88,1611028577,2021-01-19 04:56:17
877,2343,73,893685,300,16,451760,100,1611037570,2021-01-19 07:26:10
878,4595,97,847477,300,16,867840,100,1611047991,2021-01-19 10:19:51
879,9408,75,3439489,300,24,1819366,100,1611063738,2021-01-19 14:42:18
880,6984,126,1998113,300,31,1326624,87,1611075714,2021-01-19 18:01:54
881,4050,119,767349,300,15,763582,88,1611083607,2021-01-19 20:13:27
882,8184,122,1313464,300,31,1564614,88,1611096707,2021-01-19 23:51:47
883,9554,87,2381543,300,25,1804266,100,1611110174,2021-01-20 03:36:14
884,3072,115,936387,300,7,581492,88,1611117231,2021-01-20 05:33:51
885,5347,88,1660670,300,9,998566,100,1611127605,2021-01-20 08:26:45
886,5822,118,915230,300,45,1120560,88,1611139386,2021-01-20 11:43:06
887,5335,113,2209296,300,14,1016386,89,1611148325,2021-01-20 14:12:05
888,3369,128,803905,300,15,630220,87,1611157859,2021-01-20 16:50:59
889,4624,120,1270575,300,15,874052,88,1611166252,2021-01-20 19:10:52
890,8257,126,2847020,300,22,1569986,87,1611178737,2021-01-20 22:38:57
891,9963,82,2766682,300,22,1914672,100,1611193786,2021-01-21 02:49:46
892,2940,100,1153181,300,11,559338,90,1611202783,2021-01-21 05:19:43
893,3801,115,633701,300,19,733736,88,1611212743,2021-01-21 08:05:43
894,6699,116,2579275,300,21,1263606,88,1611225671,2021-01-21 11:41:11
895,9605,79,3234601,300,27,1857898,100,1611242379,2021-01-21 16:19:39
896,3867,87,1265125,300,15,745630,100,1611251625,2021-01-21 18:53:45
897,9443,105,1595971,300,27,1808630,90,1611268232,2021-01-21 23:30:32
898,8878,115,2839458,300,31,1742364,88,1611282155,2021-01-22 03:22:35
899,7569,129,2162399,300,16,1418462,87,1611296373,2021-01-22 07:19:33
900,3970,94,1725482,300,13,774676,100,1611304882,2021-01-22 09:41:22
901,7379,116,3064993,300,36,1387092,88,1611318003,2021-01-22 13:20:03
902,5542,124,1252971,300,18,1082970,88,1611327196,2021-01-22 15:53:16
903,3454,89,1481538,300,20,673120,100,1611335604,2021-01-22 18:13:24
904,3726,123,1067193,300,24,727196,88,1611343510,2021-01-22 20:25:10
905,10225,89,2472562,300,25,1980572,100,1611357755,2021-01-23 00:22:35
906,5342,126,846047,300,26,1038588,87,1611368382,2021-01-23 03:19:42
907,9877,111,3083119,300,16,1863830,89,1611384227,2021-01-23 07:43:47
908,5957,122,1933000,300,25,1155198,88,1611393820,2021-01-23 10:23:40
909,8353,104,2447815,300,32,1607680,90,1611406899,2021-01-23 14:01:39
910,5262,77,2010478,300,23,1028224,100,1611416818,2021-01-23 16:46:58
911,7147,121,2064138,300,24,1352242,88,1611429137,2021-01-23 20:12:17
912,5383,111,1701339,300,13,1042830,89,1611440142,2021-01-23 23:15:42
913,9509,118,3722018,300,19,1780066,88,1611454138,2021-01-24 03:08:58
914,4927,121,1948001,300,11,953064,88,1611465936,2021-01-24 06:25:36
915,5871,77,1421493,300,11,1115262,100,1611475969,2021-01-24 09:12:49
916,5253,70,1734960,300,17,1011940,100,1611488074,2021-01-24 12:34:34
917,2969,96,952555,300,12,580414,100,1611497245,2021-01-24 15:07:25
918,7192,110,1854785,300,24,1351938,89,1611511520,2021-01-24 19:05:20
919,2946,82,657439,300,15,582172,100,1611518295,2021-01-24 20:58:15
920,3583,76,1002240,300,12,688478,100,1611526886,2021-01-24 23:21:26
921,9593,105,1539507,300,17,1809070,90,1611540803,2021-01-25 03:13:23
922,8313,99,2284616,300,25,1584802,90,1611556189,2021-01-25 07:29:49
923,9469,123,2589622,300,20,1836236,88,1611571053,2021-01-25 11:37:33
924,5534,103,1114516,300,22,1062510,90,1611581103,2021-01-25 14:25:03
925,2207,125,619181,300,11,425498,88,1611588046,2021-01-25 16:20:46
926,12752,93,2937883,300,21,2413628,92,1611606538,2021-01-25 21:28:58
927,4566,105,1557865,300,18,881128,90,1611615461,2021-01-25 23:57:41
928,3260,100,1061292,300,7,613356,90,1611622844,2021-01-26 02:00:44
929,7768,99,3041644,300,18,1458232,90,1611636624,2021-01-26 05:50:24
930,4901,80,1024236,300,20,933110,100,1611645993,2021-01-26 08:26:33
931,11131,78,3608547,300,22,2147796,100,1611662378,2021-01-26 12:59:38
932,6135,88,1072663,300,10,1189194,100,1611675161,2021-01-26 16:32:41
933,7623,105,1349382,300,13,1442584,90,1611689370,2021-01-26 20:29:30
934,11205,74,2601124,300,19,2132152,100,1611704599,2021-01-27 00:43:19
935,4901,105,953346,300,16,933368,90,1611713146,2021-01-27 03:05:46
936,9592,109,3378234,300,28,1839620,89,1611727164,2021-01-27 06:59:24
937,4674,124,1629312,300,9,902456,88,1611735664,2021-01-27 09:21:04
938,5772,119,1468708,300,21,1097498,88,1611745382,2021-01-27 12:03:02
939,2765,109,837197,300,13,525242,89,1611754139,2021-01-27 14:28:59
940,10419,86,1665435,300,21,2032128,100,1611770551,2021-01-27 19:02:31
941,3211,80,1406922,300,8,632094,100,1611778853,2021-01-27 21:20:53
942,7917,123,2983195,300,31,1515496,88,1611793232,2021-01-28 01:20:32
943,7695,123,2128397,300,29,1480796,88,1611806692,2021-01-28 05:04:52
944,9443,72,1964112,300,23,1795468,100,1611821028,2021-01-28 09:03:48
945,9276,119,2064171,300,24,1769360,88,1611834841,2021-01-28 12:54:01
946,4762,93,1764661,300,15,903368,100,1611844449,2021-01-28 15:34:09
947,3126,85,696093,300,7,589512,100,1611853377,2021-01-28 18:02:57
948,6048,74,2430619,300,24,1169582,100,1611863879,2021-01-28 20:57:59
949,3383,77,1035211,300,14,635644,100,1611874029,2021-01-28 23:47:09
950,7716,77,2314383,300,31,1486870,100,1611886887,2021-01-29 03:21:27
951,2772,107,511645,300,13,547260,89,1611893496,2021-01-29 05:11:36
952,5465,84,1540856,300,13,1046792,100,1611904289,2021-01-29 08:11:29
953,8560,102,2162707,300,19,1645432,90,1611918685,2021-01-29 12:11:25
954,8163,72,2512645,300,32,1537018,100,1611933482,2021-01-29 16:18:02
955,8276,70,3141059,300,20,1599206,100,1611945363,2021-01-29 19:36:03
956,4089,113,1493185,300,8,761706,89,1611953660,2021-01-29 21:54:20
957,5350,125,2079158,300,20,1031692,88,1611963342,2021-01-30 00:35:42
958,3278,108,563990,300,6,639838,89,1611971504,2021-01-30 02:51:44
959,7209,92,2086101,300,26,1392986,100,1611985413,2021-01-30 06:43:33
960,11181,87,2845384,300,19,2198396,100,1612003226,2021-01-30 11:40:26
961,5307,123,945236,300,23,1007918,88,1612013442,2021-01-30 14:30:42
962,3294,102,836625,300,19,638466,90,1612022009,2021-01-30 16:53:29
963,8438,119,2742601,300,28,1621492,88,1612036400,2021-01-30 20:53:20
964,5424,103,1037365,300,26,1068754,90,1612048468,2021-01-31 00:14:28
965,10816,98,2971761,300,25,2097960,100,1612064606,2021-01-31 04:43:26
966,7454,126,2607740,300,29,1424980,87,1612075775,2021-01-31 07:49:35
967,9107,94,1794404,300,16,1723666,100,1612089951,2021-01-31 11:45:51
968,6356,125,1587472,300,30,1205680,88,1612100058,2021-01-31 14:34:18
969,5516,84,1473875,300,27,1074650,100,1612112298,2021-01-31 17:58:18
970,4063,128,928585,300,19,789264,87,1612121617,2021-01-31 20:33:37
971,9550,89,3561189,300,24,1780306,100,1612136080,2021-02-01 00:34:40
972,3156,106,1242422,300,8,603766,89,1612143225,2021-02-01 02:33:45
973,5400,109,1946937,300,16,1052852,89,1612152316,2021-02-01 05:05:16
974,7066,92,2405189,300,26,1346328,100,1612166442,2021-02-01 09:00:42
975,4563,92,816804,300,15,891854,100,1612176711,2021-02-01 11:51:51
976,7544,87,2069384,300,36,1432412,100,1612188376,2021-02-01 15:06:16
977,7682,121,2394416,300,18,1453202,88,1612200780,2021-02-01 18:33:00
978,7334,72,1609533,300,17,1392746,100,1612212247,2021-02-01 21:44:07
979,5159,103,937841,300,20,979914,90,1612221361,2021-02-02 00:16:01
980,10774,102,4342310,300,22,2087588,90,1612237785,2021-02-02 04:49:45
981,10465,97,4400873,300,25,1995654,100,1612254370,2021-02-02 09:26:10
982,3486,102,669710,300,9,653340,90,1612262465,2021-02-02 11:41:05
983,7742,99,2854725,300,26,1508872,90,1612276512,2021-02-02 15:35:12
984,5234,91,1171143,300,9,989460,100,1612288839,2021-02-02 19:00:39
985,4360,100,1485670,300,19,849458,90,1612297424,2021-02-02 21:23:44
986,7527,90,1250556,300,32,1441008,100,1612310004,2021-02-03 00:53:24
987,8621,98,2906680,300,27,1667360,100,1612323128,2021-02-03 04:32:08
988,2789,102,609541,300,12,530756,90,1612331423,2021-02-03 06:50:23
989,3563,101,1168703,300,9,679638,90,1612340566,2021-02-03 09:22:46
990,4953,99,2015446,300,18,936264,90,1612350475,2021-02-03 12:07:55
991,7889,98,1486955,300,18,1514050,100,1612362525,2021-02-03 15:28:45
992,5428,81,1482697,300,12,1038242,100,1612375067,2021-02-03 18:57:47
993,8343,104,1945669,300,23,1589170,90,1612389113,2021-02-03 22:51:53
994,8544,73,2454367,300,25,1613788,100,1612402943,2021-02-04 02:42:23
995,7998,125,1711005,300,34,1538236,88,1612417688,2021-02-04 06:48:08
996,2241,108,373266,300,14,423082,89,1612426674,2021-02-04 09:17:54
997,6529,84,2214195,300,36,1234172,100,1612438214,2021-02-04 12:30:14
998,9963,99,3736652,300,25,1933874,90,1612454054,2021-02-04 16:54:14
999,6982,75,1471013,300,14,1396490,100,1612468008,2021-02-04 20:46:48
1000,9032,89,2418634,300,23,1736230,100,1612481553,2021-02-05 00:32:33
1001,5494,77,2150008,300,21,1077256,100,1612492664,2021-02-05 03:37:44
1002,5149,94,978701,300,13,985102,100,1612503615,2021-02-05 06:40:15
1003,5682,125,2481306,300,14,1082438,88,1612515625,2021-02-05 10:00:25
1004,6211,117,1493241,300,42,1200038,88,1612528899,2021-02-05 13:41:39
1005,6396,115,1676443,300,11,1200418,88,1612542036,2021-02-05 17:20:36
1006,3936,78,639540,300,15,747494,100,1612550550,2021-02-05 19:42:30
1007,5570,127,1130074,300,16,1065326,87,1612560744,2021-02-05 22:32:24
1008,4788,122,1877438,300,15,915748,88,1612569219,2021-02-06 00:53:39
1009,3131,126,1220537,300,14,613348,87,1612578701,2021-02-06 03:31:41
1010,7854,104,2197227,300,25,1495194,90,1612593710,2021-02-06 07:41:50
1011,3661,91,1665239,300,15,724094,100,1612603527,2021-02-06 10:25:27
1012,4933,127,887610,300,10,962316,87,1612612639,2021-02-06 12:57:19
1013,5148,89,949397,300,26,964782,100,1612624986,2021-02-06 16:23:06
1014,3953,105,1259795,300,8,737520,90,1612632867,2021-02-06 18:34:27
1015,8657,112,3848068,300,28,1686492,89,1612648697,2021-02-06 22:58:17
1016,6249,106,2439492,300,30,1204678,89,1612661550,2021-02-07 02:32:30
1017,6530,126,1227410,300,19,1233546,87,1612674132,2021-02-07 06:02:12
1018,4221,121,1036595,300,27,802932,88,1612683385,2021-02-07 08:36:25
1019,5851,80,2190145,300,12,1162062,100,1612695240,2021-02-07 11:54:00
1020,10639,79,2317832,300,25,2027694,100,1612711050,2021-02-07 16:17:30
1021,5529,77,1915914,300,26,1051392,100,1612722027,2021-02-07 19:20:27
1022,7984,105,1451090,300,34,1523608,90,1612734810,2021-02-07 22:53:30
1023,4186,82,1302005,300,9,811516,100,1612744088,2021-02-08 01:28:08
1024,2610,85,543312,300,10,507196,100,1612753657,2021-02-08 04:07:37
1025,9698,92,2782892,300,21,1861954,100,1612770419,2021-02-08 08:46:59
1026,6314,71,1060325,300,21,1228548,100,1612782986,2021-02-08 12:16:26
1027,11162,96,2149723,300,19,2125358,100,1612798413,2021-02-08 16:33:33
1028,5517,104,1056068,300,22,1065880,90,1612808602,2021-02-08 19:23:22
1029,5125,130,2073779,300,12,1011826,87,1612818360,2021-02-08 22:06:00
1030,2475,86,971440,300,12,483458,100,1612825738,2021-02-09 00:08:58
1031,7607,122,2025536,300,13,1467986,88,1612839789,2021-02-09 04:03:09
1032,3047,116,704325,300,10,573124,88,1612848792,2021-02-09 06:33:12
1033,8294,89,3626598,300,28,1610954,100,1612860759,2021-02-09 09:52:39
1034,6841,128,1887885,300,20,1306396,87,1612874455,2021-02-09 13:40:55
1035,3845,96,695280,300,11,707062,100,1612883324,2021-02-09 16:08:44
1036,5700,104,2238674,300,28,1085508,90,1612895248,2021-02-09 19:27:28
1037,8805,84,2614194,300,19,1671070,100,1612908635,2021-02-09 23:10:35
1038,8702,104,3391627,300,29,1677452,90,1612924267,2021-02-10 03:31:07
1039,9928,103,2544885,300,24,1929950,90,1612938093,2021-02-10 07:21:33
1040,8288,73,1965693,300,18,1639546,100,1612951671,2021-02-10 11:07:51
1041,4159,104,874154,300,17,797608,90,1612961533,2021-02-10 13:52:13
1042,3721,87,1497946,300,10,696584,100,1612969577,2021-02-10 16:06:17
1043,5093,98,840431,300,18,992622,100,1612978634,2021-02-10 18:37:14
1044,4862,122,1107818,300,17,944446,88,1612989885,2021-02-10 21:44:45
1045,4179,77,856235,300,18,804336,100,1612998622,2021-02-11 00:10:22
1046,11335,123,3645664,300,22,2164616,88,1613016541,2021-02-11 05:09:01
1047,3474,109,1438779,300,11,672168,89,1613023656,2021-02-11 07:07:36
1048,11061,73,2577226,300,20,2119364,100,1613039620,2021-02-11 11:33:40
1049,7516,106,3113251,300,23,1428576,89,1613050767,2021-02-11 14:39:27
1050,2759,75,777990,300,17,536730,100,1613059128,2021-02-11 16:58:48
1051,4256,116,1021986,300,18,827398,88,1613069880,2021-02-11 19:58:00
1052,4938,74,1700947,300,20,933342,100,1613079106,2021-02-11 22:31:46
1053,2967,119,966129,300,11,588126,88,1613086617,2021-02-12 00:36:57
1054,4657,126,1531797,300,11,872120,87,1613096953,2021-02-12 03:29:13
1055,2543,112,1083314,300,10,485432,89,1613103798,2021-02-12 05:23:18
1056,5822,126,1940730,300,21,1117162,87,1613116339,2021-02-12 08:52:19
1057,3105,130,665103,300,11,600486,87,1613125113,2021-02-12 11:18:33
1058,4618,85,1617849,300,10,861882,100,1613133784,2021-02-12 13:43:04
1059,3767,81,1167052,300,11,733474,100,1613144689,2021-02-12 16:44:49
1060,7354,126,3095070,300,29,1389768,87,1613158163,2021-02-12 20:29:23
1061,8888,89,2590715,300,28,1663844,100,1613173364,2021-02-13 00:42:44
1062,9796,112,4102101,300,23,1882020,89,1613189059,2021-02-13 05:04:19
1063,7854,95,2680836,300,35,1486146,100,1613203641,2021-02-13 09:07:21
1064,5438,108,1256584,300,12,1039618,89,1613215342,2021-02-13 12:22:22
1065,8676,72,1568296,300,19,1667400,100,1613228156,2021-02-13 15:55:56
1066,3221,124,1372489,300,8,603988,88,1613237523,2021-02-13 18:32:03
1067,4794,78,1677445,300,11,935844,100,1613249393,2021-02-13 21:49:53
1068,6496,95,1250237,300,16,1247808,100,1613262598,2021-02-14 01:29:58
1069,6916,97,3053697,300,36,1337742,100,1613273694,2021-02-14 04:34:54
1070,7345,129,2788867,300,24,1400406,87,1613286935,2021-02-14 08:15:35
1071,7467,127,3262639,300,20,1451742,87,1613300613,2021-02-14 12:03:33
1072,9501,121,2176591,300,30,1823726,88,1613315979,2021-02-14 16:19:39
1073,7231,72,1679411,300,29,1397168,100,1613328095,2021-02-14 19:41:35
1074,3189,106,836057,300,11,605050,89,1613335692,2021-02-14 21:48:12
1075,7780,112,1706091,300,36,1459384,89,1613348907,2021-02-15 01:28:27
1076,3286,94,1136416,300,11,635372,100,1613357521,2021-02-15 03:52:01
1077,6082,99,2186380,300,21,1170466,90,1613370558,2021-02-15 07:29:18
1078,9209,96,2060810,300,31,1744162,100,1613386670,2021-02-15 11:57:50
1079,6524,98,1464168,300,31,1245956,100,1613398787,2021-02-15 15:19:47
1080,8177,107,2136259,300,16,1570180,89,1613411847,2021-02-15 18:57:27
1081,8753,76,2039331,300,19,1652318,100,1613425771,2021-02-15 22:49:31
1082,6224,95,988793,300,21,1195386,100,1613437832,2021-02-16 02:10:32
1083,4224,98,1671281,300,11,814558,100,1613448822,2021-02-16 05:13:42
1084,4346,121,1002504,300,22,848600,88,1613457293,2021-02-16 07:34:53
1085,11186,109,2980841,300,19,2130574,89,1613474136,2021-02-16 12:15:36
1086,2652,95,416514,300,15,520212,100,1613483750,2021-02-16 14:55:50
1087,8462,106,2150771,300,26,1648038,89,1613498463,2021-02-16 19:01:03
1088,5874,118,1731087,300,21,1126854,88,1613508795,2021-02-16 21:53:15
1089,7953,92,3332707,300,24,1502718,100,1613522002,2021-02-17 01:33:22
1090,5721,109,2166656,300,12,1072430,89,1613532933,2021-02-17 04:35:33
1091,3320,103,1194134,300,19,634814,90,1613542403,2021-02-17 07:13:23
1092,3442,71,958867,300,21,660224,100,1613552147,2021-02-17 09:55:47
1093,3754,107,1404100,300,10,714220,89,1613560610,2021-02-17 12:16:50
1094,7560,95,1892751,300,18,1416580,100,1613572369,2021-02-17 15:32:49
1095,3100,71,1129073,300,10,592208,100,1613580048,2021-02-17 17:40:48
1096,6204,73,2459944,300,14,1181468,100,1613591860,2021-02-17 20:57:40
1097,5509,124,1233489,300,9,1059410,88,1613601082,2021-02-17 23:31:22
1098,7681,78,2648798,300,18,1464442,100,1613614673,2021-02-18 03:17:53
1099,6339,89,1166267,300,29,1201624,100,1613627463,2021-02-18 06:51:03
1100,3674,75,1005850,300,12,687582,100,1613635308,2021-02-18 09:01:48
1101,4433,100,1080135,300,17,858554,90,1613645993,2021-02-18 11:59:53
1102,5841,102,2433606,300,18,1132644,90,1613658630,2021-02-18 15:30:30
1103,4634,72,904214,300,14,915648,100,1613667661,2021-02-18 18:01:01
1104,10431,74,3451807,300,23,1988094,100,1613683614,2021-02-18 22:26:54
1105,6682,70,1742242,300,36,1292408,100,1613695203,2021-02-19 01:40:03
1106,5814,70,1753077,300,15,1123016,100,1613707438,2021-02-19 05:03:58
1107,4647,75,1796485,300,10,878598,100,1613715685,2021-02-19 07:21:25
1108,7832,75,1585926,300,27,1485948,100,1613730188,2021-02-19 11:23:08
1109,2236,82,841773,300,10,437538,100,1613738966,2021-02-19 13:49:26
1110,8757,101,2981767,300,27,1678936,90,1613752139,2021-02-19 17:28:59
1111,7724,115,2008671,300,33,1481352,88,1613764205,2021-02-19 20:50:05
1112,3129,72,697718,300,9,589300,100,1613774170,2021-02-19 23:36:10
1113,7781,123,2952862,300,19,1502474,88,1613785772,2021-02-20 02:49:32
1114,6936,76,1305011,300,23,1330204,100,1613796927,2021-02-20 05:55:27
1115,5610,76,927512,300,10,1064822,100,1613807679,2021-02-20 08:54:39
1116,6251,106,1802219,300,16,1165218,89,1613818919,2021-02-20 12:01:59
1117,7571,120,1396305,300,37,1449034,88,1613832087,2021-02-20 15:41:27
1118,9698,93,3634329,300,25,1880044,100,1613846287,2021-02-20 19:38:07
1119,8108,106,1814971,300,19,1566644,89,1613859753,2021-02-20 23:22:33
1120,3522,121,1420741,300,12,680096,88,1613869678,2021-02-21 02:07:58
1121,6752,107,1694914,300,23,1304024,89,1613882766,2021-02-21 05:46:06
1122,8799,79,2930639,300,19,1654634,100,1613897038,2021-02-21 09:43:58
1123,3227,123,943317,300,9,625392,88,1613907410,2021-02-21 12:36:50
1124,7871,119,2231470,300,24,1475232,88,1613921466,2021-02-21 16:31:06
1125,5145,72,1696329,300,15,974508,100,1613933034,2021-02-21 19:43:54
1126,5296,72,852682,300,15,1016270,100,1613943586,2021-02-21 22:39:46
1127,5447,92,2346933,300,23,1054488,100,1613953863,2021-02-22 01:31:03
1128,7879,93,2133756,300,25,1511112,100,1613967171,2021-02-22 05:12:51
1129,5215,87,1234415,300,14,978568,100,1613978852,2021-02-22 08:27:32
