index,elapsed_time,uv_temperature,material_used,linear_speed,zaxis_speed,perimeter,quality,timestamp,datetime
776,3655,98,811,300,32,1095826,100,1608071675,2020-12-15 23:34:35
777,4047,105,1100,300,13,1213618,100,1608079705,2020-12-16 01:48:25
778,4171,75,589,300,15,1251972,100,1608090658,2020-12-16 04:50:58
779,2996,70,1388,300,29,899348,100,1608099217,2020-12-16 07:13:37
780,6831,75,1866,300,23,2049570,100,1608113246,2020-12-16 11:07:26
781,4800,77,1466,300,20,1439178,100,1608125093,2020-12-16 14:24:53
782,4592,78,922,300,33,1374390,100,1608136012,2020-12-16 17:26:52
783,2545,100,788,300,11,763236,100,1608145070,2020-12-16 19:57:50
784,2135,77,389,300,13,641444,100,1608152654,2020-12-16 22:04:14
785,4711,83,694,300,18,1413206,100,1608163680,2020-12-17 01:08:00
786,3008,78,506,300,15,904112,100,1608172933,2020-12-17 03:42:13
787,6173,83,806,300,19,1854578,100,1608185328,2020-12-17 07:08:48
788,5757,76,1922,300,29,1729840,100,1608197679,2020-12-17 10:34:39
789,5568,70,1822,300,27,1667596,100,1608208809,2020-12-17 13:40:09
790,4419,103,1378,300,19,1326464,100,1608220312,2020-12-17 16:51:52
791,3833,92,711,300,24,1150040,100,1608228618,2020-12-17 19:10:18
792,4614,101,1366,300,18,1387216,100,1608238740,2020-12-17 21:59:00
793,6558,115,906,300,23,1963684,100,1608251541,2020-12-18 01:32:21
794,4197,102,944,300,38,1258630,100,1608260235,2020-12-18 03:57:15
795,5155,71,1766,300,27,1546498,100,1608270693,2020-12-18 06:51:33
796,5138,87,1622,300,23,1545318,100,1608281423,2020-12-18 09:50:23
797,3537,70,839,300,36,1053948,100,1608291208,2020-12-18 12:33:28
798,3396,118,1188,300,19,1023990,100,1608298781,2020-12-18 14:39:41
799,2828,95,934,300,14,847618,100,1608307453,2020-12-18 17:04:13
800,6600,87,1822,300,23,1977568,100,1608319821,2020-12-18 20:30:21
801,3540,102,472,300,11,1059522,100,1608329287,2020-12-18 23:08:07
802,4376,80,1278,300,17,1315886,100,1608339217,2020-12-19 01:53:37
803,4634,74,644,300,16,1393486,100,1608347631,2020-12-19 04:13:51
804,2173,87,788,300,13,650190,100,1608355962,2020-12-19 06:32:42
805,4808,71,1434,300,19,1441888,100,1608365439,2020-12-19 09:10:39
806,3752,102,1034,300,13,1124352,100,1608375048,2020-12-19 11:50:48
807,6442,117,1900,300,25,1930990,100,1608385915,2020-12-19 14:51:55
808,6634,117,2000,300,27,1988276,100,1608396473,2020-12-19 17:47:53
809,4182,73,650,300,18,1256018,100,1608405412,2020-12-19 20:16:52
810,4907,89,1566,300,22,1473598,100,1608417209,2020-12-19 23:33:29
811,4044,102,650,300,19,1214392,100,1608427368,2020-12-20 02:22:48
812,6106,108,867,300,22,1832992,100,1608439488,2020-12-20 05:44:48
813,2131,117,834,300,15,637606,100,1608447238,2020-12-20 07:53:58
814,4952,117,872,300,28,1484092,100,1608458792,2020-12-20 11:06:32
815,3294,91,556,300,17,987096,100,1608468321,2020-12-20 13:45:21
816,5677,83,756,300,18,1706176,100,1608478091,2020-12-20 16:28:11
817,5564,81,783,300,20,1672240,100,1608487748,2020-12-20 19:09:08
818,2143,120,922,300,18,644442,100,1608495294,2020-12-20 21:14:54
819,5042,87,839,300,25,1512614,100,1608506025,2020-12-21 00:13:45
820,4969,74,1344,300,16,1484854,100,1608517234,2020-12-21 03:20:34
821,6005,98,761,300,17,1803024,100,1608526970,2020-12-21 06:02:50
822,3421,98,489,300,13,1027486,100,1608537345,2020-12-21 08:55:45
823,4228,120,650,300,18,1268844,100,1608547283,2020-12-21 11:41:23
824,1756,99,311,300,10,526910,100,1608556184,2020-12-21 14:09:44
825,5719,85,1600,300,20,1718036,100,1608567614,2020-12-21 17:20:14
826,5517,112,1756,300,25,1654292,100,1608577129,2020-12-21 19:58:49
827,3796,120,856,300,35,1140576,100,1608585787,2020-12-21 22:23:07
828,1845,104,644,300,10,555430,100,1608591630,2020-12-22 00:00:30
829,4836,101,1512,300,21,1453028,100,1608601914,2020-12-22 02:51:54
830,2199,106,588,300,7,661416,100,1608610269,2020-12-22 05:11:09
831,2496,98,344,300,9,749542,100,1608618427,2020-12-22 07:27:07
832,1574,79,588,300,10,475042,100,1608623606,2020-12-22 08:53:26
833,3114,110,822,300,39,931528,100,1608631980,2020-12-22 11:13:00
834,2146,100,350,300,10,644830,100,1608638815,2020-12-22 13:06:55
835,5765,108,767,300,18,1727434,100,1608651077,2020-12-22 16:31:17
836,6256,87,878,300,22,1876350,100,1608661776,2020-12-22 19:29:36
837,1876,107,344,300,11,565318,100,1608669396,2020-12-22 21:36:36
838,6156,82,1600,300,19,1844544,100,1608682628,2020-12-23 01:17:08
839,2282,95,688,300,9,685274,100,1608690076,2020-12-23 03:21:16
840,5029,111,1512,300,20,1510044,100,1608701150,2020-12-23 06:25:50
841,2369,77,622,300,7,711530,100,1608708009,2020-12-23 08:20:09
842,5497,94,761,300,19,1646128,100,1608718199,2020-12-23 11:09:59
843,3223,93,644,300,23,964758,100,1608726914,2020-12-23 13:35:14
844,2787,77,467,300,14,835830,100,1608736671,2020-12-23 16:17:51
845,2342,83,656,300,8,702996,100,1608743896,2020-12-23 18:18:16
846,3576,91,944,300,11,1074202,100,1608751096,2020-12-23 20:18:16
847,3010,101,1234,300,23,902822,100,1608759711,2020-12-23 22:41:51
848,7295,107,906,300,20,2187160,100,1608770652,2020-12-24 01:44:12
849,4264,75,578,300,14,1277172,100,1608781181,2020-12-24 04:39:41
850,6243,100,928,300,25,1873526,100,1608794545,2020-12-24 08:22:25
851,4840,87,672,300,17,1451156,100,1608802986,2020-12-24 10:43:06
852,6790,116,1856,300,23,2037862,100,1608814550,2020-12-24 13:55:50
853,2028,100,294,300,8,608208,100,1608823270,2020-12-24 16:21:10
854,2134,118,517,300,23,643052,100,1608832567,2020-12-24 18:56:07
855,5563,106,811,300,21,1674012,100,1608843753,2020-12-24 22:02:33
856,4405,120,544,300,12,1321452,100,1608854240,2020-12-25 00:57:20
857,3171,85,822,300,10,950944,100,1608863482,2020-12-25 03:31:22
858,2270,111,461,300,17,678766,100,1608872496,2020-12-25 06:01:36
859,2852,100,578,300,21,854272,100,1608881519,2020-12-25 08:31:59
860,2826,110,583,300,22,848216,100,1608891197,2020-12-25 11:13:17
861,6302,92,906,300,23,1892806,100,1608904015,2020-12-25 14:46:55
862,1795,100,756,300,14,542366,100,1608911942,2020-12-25 16:59:02
863,5631,120,1300,300,14,1689554,100,1608923002,2020-12-25 20:03:22
864,2970,77,422,300,11,891922,100,1608930383,2020-12-25 22:06:23
865,4636,108,689,300,18,1389976,100,1608938693,2020-12-26 00:24:53
866,5210,96,756,300,20,1565810,100,1608949721,2020-12-26 03:28:41
867,2631,87,978,300,16,787122,100,1608959115,2020-12-26 06:05:15
868,2086,89,634,300,9,625748,100,1608966787,2020-12-26 08:13:07
869,2479,92,400,300,12,742342,100,1608974437,2020-12-26 10:20:37
870,3017,81,788,300,9,903144,100,1608984572,2020-12-26 13:09:32
871,3407,84,433,300,10,1021924,100,1608993114,2020-12-26 15:31:54
872,3201,104,417,300,10,956726,100,1609002372,2020-12-26 18:06:12
873,3821,95,783,300,29,1146076,100,1609010061,2020-12-26 20:14:21
874,4589,78,1412,300,20,1375604,100,1609020108,2020-12-26 23:01:48
875,3417,118,1178,300,18,1024830,100,1609028925,2020-12-27 01:28:45
876,2281,85,856,300,14,684852,100,1609035637,2020-12-27 03:20:37
877,6332,108,883,300,22,1903338,100,1609046723,2020-12-27 06:25:23
878,5325,75,1456,300,18,1596484,100,1609056888,2020-12-27 09:14:48
879,4782,75,606,300,14,1429578,100,1609066429,2020-12-27 11:53:49
880,2262,74,322,300,8,678382,100,1609073147,2020-12-27 13:45:47
881,3499,79,422,300,9,1049974,100,1609082435,2020-12-27 16:20:35
882,5579,97,1366,300,15,1668562,100,1609094688,2020-12-27 19:44:48
883,3287,93,844,300,10,986928,100,1609101579,2020-12-27 21:39:39
884,4430,81,1222,300,15,1327660,100,1609112104,2020-12-28 00:35:04
885,4599,117,606,300,14,1377440,100,1609120405,2020-12-28 02:53:25
886,1936,80,317,300,9,578424,100,1609128763,2020-12-28 05:12:43
887,2674,90,461,300,14,801826,100,1609136052,2020-12-28 07:14:12
888,6086,78,1700,300,21,1824710,100,1609147010,2020-12-28 10:16:50
889,3101,92,556,300,18,932228,100,1609153771,2020-12-28 12:09:31
890,4849,105,1756,300,29,1455478,100,1609165060,2020-12-28 15:17:40
891,4499,71,589,300,14,1349294,100,1609173271,2020-12-28 17:34:31
892,3766,71,1656,300,33,1132610,100,1609183401,2020-12-28 20:23:21
893,3522,110,1200,300,18,1056268,100,1609193822,2020-12-28 23:17:02
894,2277,96,656,300,8,682452,100,1609200083,2020-12-29 01:01:23
895,4783,108,839,300,26,1436096,100,1609211809,2020-12-29 04:16:49
896,3784,103,906,300,39,1137806,100,1609221336,2020-12-29 06:55:36
897,2187,111,566,300,7,654274,100,1609227795,2020-12-29 08:43:15
898,5144,112,844,300,25,1544512,100,1609240087,2020-12-29 12:08:07
899,5332,81,950,300,30,1602028,100,1609252473,2020-12-29 15:34:33
900,1926,92,489,300,22,577940,100,1609258587,2020-12-29 17:16:27
901,7009,106,1712,300,19,2101724,100,1609269349,2020-12-29 20:15:49
902,1466,108,566,300,10,438206,100,1609277704,2020-12-29 22:35:04
903,5049,103,1878,300,31,1509224,100,1609289753,2020-12-30 01:55:53
904,4723,115,844,300,27,1416610,100,1609300786,2020-12-30 04:59:46
905,5280,119,1934,300,32,1582854,100,1609310352,2020-12-30 07:39:12
906,4896,120,1812,300,30,1464876,100,1609320025,2020-12-30 10:20:25
907,1362,107,612,300,12,408240,100,1609326022,2020-12-30 12:00:22
908,3939,120,1566,300,28,1181110,100,1609335824,2020-12-30 14:43:44
909,2735,84,417,300,11,820490,100,1609345639,2020-12-30 17:27:19
910,2585,112,444,300,14,774092,100,1609352593,2020-12-30 19:23:13
911,2283,98,317,300,8,687622,100,1609360342,2020-12-30 21:32:22
912,3335,94,556,300,17,1000730,100,1609369814,2020-12-31 00:10:14
913,2955,78,1066,300,17,886016,100,1609378602,2020-12-31 02:36:42
914,2401,82,461,300,16,722572,100,1609384682,2020-12-31 04:18:02
915,5337,106,1934,300,32,1599558,100,1609394435,2020-12-31 07:00:35
916,3877,94,1922,300,43,1162456,100,1609404453,2020-12-31 09:47:33
917,4690,74,611,300,14,1406546,100,1609413874,2020-12-31 12:24:34
918,4525,76,689,300,19,1356984,100,1609422775,2020-12-31 14:52:55
919,4601,85,806,300,25,1379370,100,1609432481,2020-12-31 17:34:41
920,3911,113,966,300,11,1174234,100,1609441936,2020-12-31 20:12:16
921,4040,87,1756,300,34,1215458,100,1609452534,2020-12-31 23:08:54
922,3794,79,1178,300,16,1137024,100,1609463329,2021-01-01 02:08:49
923,4624,90,567,300,13,1390072,100,1609474401,2021-01-01 05:13:21
924,5395,97,1800,300,27,1615206,100,1609486269,2021-01-01 08:31:09
925,5586,109,739,300,18,1675472,100,1609497721,2021-01-01 11:42:01
926,3183,99,1034,300,15,952502,100,1609506267,2021-01-01 14:04:27
927,3117,102,1100,300,17,932618,100,1609513277,2021-01-01 16:01:17
928,5813,88,778,300,19,1747332,100,1609523952,2021-01-01 18:59:12
929,3751,79,539,300,14,1121324,100,1609534180,2021-01-01 21:49:40
930,2583,76,856,300,13,773978,100,1609543398,2021-01-02 00:23:18
931,4297,78,1212,300,15,1289020,100,1609552644,2021-01-02 02:57:24
932,1983,108,844,300,16,598298,100,1609558641,2021-01-02 04:37:21
933,6591,74,989,300,27,1977262,100,1609571768,2021-01-02 08:16:08
934,2805,84,433,300,12,843204,100,1609581508,2021-01-02 10:58:28
935,4383,117,511,300,11,1312354,100,1609591370,2021-01-02 13:42:50
936,5045,81,1344,300,16,1516226,100,1609602850,2021-01-02 16:54:10
937,3802,92,956,300,11,1139792,100,1609611392,2021-01-02 19:16:32
938,4029,106,1188,300,16,1206740,100,1609621728,2021-01-02 22:08:48
939,3726,120,956,300,11,1117622,100,1609631273,2021-01-03 00:47:53
940,6454,88,994,300,28,1939532,100,1609642500,2021-01-03 03:55:00
941,3787,115,467,300,10,1134094,100,1609652910,2021-01-03 06:48:30
942,4243,76,1378,300,20,1276088,100,1609663841,2021-01-03 09:50:41
943,7067,96,1912,300,23,2118884,100,1609675704,2021-01-03 13:08:24
944,6814,102,1600,300,17,2049174,100,1609687978,2021-01-03 16:32:58
945,3856,108,561,300,15,1155526,100,1609698825,2021-01-03 19:33:45
946,4608,89,1166,300,13,1383734,100,1609708162,2021-01-03 22:09:22
947,1426,111,344,300,15,427532,100,1609713474,2021-01-03 23:37:54
948,3397,86,1512,300,30,1016834,100,1609723840,2021-01-04 02:30:40
949,4776,85,561,300,12,1433350,100,1609732379,2021-01-04 04:52:59
950,2651,87,822,300,11,795862,100,1609739745,2021-01-04 06:55:45
951,4406,110,761,300,24,1326164,100,1609749736,2021-01-04 09:42:16
952,3227,74,1234,300,21,966160,100,1609759058,2021-01-04 12:17:38
953,3676,77,1212,300,18,1099538,100,1609768081,2021-01-04 14:48:01
954,4196,108,1678,300,30,1254378,100,1609777069,2021-01-04 17:17:49
955,6628,73,1966,300,26,1982012,100,1609789605,2021-01-04 20:46:45
956,4428,78,1878,300,36,1330536,100,1609798462,2021-01-04 23:14:22
957,4107,93,1456,300,23,1231456,100,1609807787,2021-01-05 01:49:47
958,5060,102,1534,300,21,1516452,100,1609819237,2021-01-05 05:00:37
959,6251,106,783,300,18,1871044,100,1609830193,2021-01-05 08:03:13
960,3289,81,1156,300,18,984700,100,1609837818,2021-01-05 10:10:18
961,4808,101,1734,300,28,1443782,100,1609848039,2021-01-05 13:00:39
962,7270,114,1700,300,18,2179408,100,1609859219,2021-01-05 16:06:59
963,5095,111,922,300,30,1528904,100,1609870407,2021-01-05 19:13:27
964,3845,80,1356,300,22,1153960,100,1609880135,2021-01-05 21:55:35
965,4612,100,1488,300,22,1386596,100,1609890346,2021-01-06 00:45:46
966,1452,70,300,300,11,437614,100,1609896368,2021-01-06 02:26:08
967,3655,108,1288,300,20,1096444,100,1609906241,2021-01-06 05:10:41
968,3051,117,411,300,10,911492,100,1609915366,2021-01-06 07:42:46
969,2617,70,533,300,20,785822,100,1609925022,2021-01-06 10:23:42
970,5344,113,928,300,29,1606040,100,1609936676,2021-01-06 13:37:56
971,3497,93,1066,300,15,1048116,100,1609946206,2021-01-06 16:16:46
972,3623,115,694,300,24,1085836,100,1609955109,2021-01-06 18:45:09
973,5182,83,833,300,24,1552288,100,1609964374,2021-01-06 21:19:34
974,2898,80,822,300,10,868162,100,1609973323,2021-01-06 23:48:43
975,2562,107,406,300,12,763870,100,1609980646,2021-01-07 01:50:46
976,3329,75,1056,300,15,1003132,100,1609989662,2021-01-07 04:21:02
977,2792,101,372,300,9,835918,100,1609996394,2021-01-07 06:13:14
978,2380,81,444,300,15,715200,100,1610003685,2021-01-07 08:14:45
979,2486,102,356,300,9,746534,100,1610012192,2021-01-07 10:36:32
980,5108,96,1334,300,16,1530584,100,1610021838,2021-01-07 13:17:18
981,4816,92,939,300,33,1446868,100,1610033057,2021-01-07 16:24:17
982,3745,111,689,300,23,1126960,100,1610040584,2021-01-07 18:29:44
983,7837,98,1000,300,23,2349434,100,1610054902,2021-01-07 22:28:22
984,6694,111,1800,300,22,2008998,100,1610067061,2021-01-08 01:51:01
985,3224,88,1112,300,17,964474,100,1610074676,2021-01-08 03:57:56
986,3624,118,1800,300,40,1088742,100,1610085097,2021-01-08 06:51:37
987,7716,95,1934,300,22,2310998,100,1610099099,2021-01-08 10:44:59
988,3981,82,661,300,20,1194490,100,1610107827,2021-01-08 13:10:27
989,1757,77,278,300,8,527926,100,1610113342,2021-01-08 14:42:22
990,4170,113,1522,300,25,1248756,100,1610121219,2021-01-08 16:53:39
991,6591,76,978,300,26,1979974,100,1610132909,2021-01-08 20:08:29
992,3840,72,578,300,16,1149184,100,1610140466,2021-01-08 22:14:26
993,5660,109,1788,300,25,1697644,100,1610150067,2021-01-09 00:54:27
994,3136,117,478,300,13,939512,100,1610157317,2021-01-09 02:55:17
995,5207,109,1466,300,19,1562740,100,1610166607,2021-01-09 05:30:07
996,4333,108,1234,300,16,1300608,100,1610177708,2021-01-09 08:35:08
997,4974,71,722,300,19,1495944,100,1610187412,2021-01-09 11:16:52
998,2145,115,778,300,13,645434,100,1610193402,2021-01-09 12:56:42
999,4500,80,1700,300,29,1348876,100,1610203266,2021-01-09 15:41:06
1000,6647,93,978,300,26,1995564,100,1610216089,2021-01-09 19:14:49
1001,3057,95,544,300,17,912862,100,1610222837,2021-01-09 21:07:17
1002,3669,98,1400,300,24,1101118,100,1610230509,2021-01-09 23:15:09
1003,3218,118,639,300,23,967002,100,1610239665,2021-01-10 01:47:45
1004,5969,94,817,300,20,1790566,100,1610252444,2021-01-10 05:20:44
1005,2467,110,888,300,14,739782,100,1610261840,2021-01-10 07:57:20
1006,8230,114,1934,300,20,2469862,100,1610274419,2021-01-10 11:26:59
1007,2686,98,1122,300,21,804212,100,1610284256,2021-01-10 14:10:56
1008,5106,117,706,300,18,1530514,100,1610296522,2021-01-10 17:35:22
1009,5945,119,961,300,28,1782168,100,1610307116,2021-01-10 20:31:56
1010,3800,110,728,300,25,1138442,100,1610315973,2021-01-10 22:59:33
1011,2621,82,317,300,7,784522,100,1610322257,2021-01-11 00:44:17
1012,5164,100,894,300,28,1550474,100,1610331222,2021-01-11 03:13:42
1013,5642,102,850,300,23,1693326,100,1610342468,2021-01-11 06:21:08
1014,5094,71,789,300,22,1529172,100,1610354205,2021-01-11 09:36:45
1015,5156,100,1444,300,18,1544294,100,1610364041,2021-01-11 12:20:41
1016,4442,109,822,300,27,1336680,100,1610374969,2021-01-11 15:22:49
1017,2532,97,712,300,9,759108,100,1610384649,2021-01-11 18:04:09
1018,5649,71,939,300,28,1692040,100,1610396623,2021-01-11 21:23:43
1019,6204,93,744,300,16,1858772,100,1610408575,2021-01-12 00:42:55
1020,2398,97,656,300,8,720716,100,1610417990,2021-01-12 03:19:50
1021,3942,118,1500,300,26,1184940,100,1610426645,2021-01-12 05:44:05
1022,2120,109,700,300,10,635982,100,1610432870,2021-01-12 07:27:50
1023,4977,116,811,300,24,1496334,100,1610444346,2021-01-12 10:39:06
1024,5118,81,1756,300,27,1534724,100,1610453103,2021-01-12 13:05:03
1025,3952,92,1788,300,36,1185304,100,1610460860,2021-01-12 15:14:20
1026,6150,103,1434,300,15,1844912,100,1610472829,2021-01-12 18:33:49
1027,3638,119,1478,300,27,1092418,100,1610482711,2021-01-12 21:18:31
1028,4708,96,783,300,23,1404252,100,1610494501,2021-01-13 00:35:01
1029,2219,93,572,300,27,663410,100,1610501972,2021-01-13 02:39:32
1030,6782,86,994,300,26,2034510,100,1610514102,2021-01-13 06:01:42
1031,5630,88,1588,300,20,1687600,100,1610524800,2021-01-13 09:00:00
1032,5232,77,678,300,16,1570772,100,1610533849,2021-01-13 11:30:49
1033,4968,113,1800,300,29,1489492,100,1610544459,2021-01-13 14:27:39
1034,2575,107,778,300,11,769470,100,1610551572,2021-01-13 16:26:12
1035,4460,89,1288,300,17,1338618,100,1610559832,2021-01-13 18:43:52
1036,5940,111,922,300,26,1780146,100,1610570417,2021-01-13 21:40:17
1037,5195,107,928,300,30,1565180,100,1610581308,2021-01-14 00:41:48
1038,5099,98,633,300,14,1529286,100,1610593095,2021-01-14 03:58:15
1039,2098,80,367,300,12,627062,100,1610599087,2021-01-14 05:38:07
1040,5538,108,883,300,25,1664434,100,1610611319,2021-01-14 09:01:59
1041,3837,120,1088,300,14,1155264,100,1610622011,2021-01-14 12:00:11
1042,7514,96,1800,300,19,2251492,100,1610635553,2021-01-14 15:45:53
1043,3781,111,583,300,16,1135824,100,1610643352,2021-01-14 17:55:52
1044,5076,104,1566,300,22,1523740,100,1610652900,2021-01-14 20:35:00
1045,3924,82,761,300,27,1180776,100,1610663489,2021-01-14 23:31:29
1046,2925,95,539,300,18,879478,100,1610670265,2021-01-15 01:24:25
1047,2838,96,1134,300,20,852932,100,1610679227,2021-01-15 03:53:47
1048,2863,85,1378,300,30,857066,100,1610688684,2021-01-15 06:31:24
1049,7884,77,1788,300,18,2363822,100,1610702980,2021-01-15 10:29:40
1050,3125,73,439,300,11,939064,100,1610711867,2021-01-15 12:57:47
1051,2946,73,639,300,25,886022,100,1610720826,2021-01-15 15:27:06
1052,3124,107,572,300,19,936008,100,1610728284,2021-01-15 17:31:24
1053,1858,78,666,300,11,556218,100,1610737153,2021-01-15 19:59:13
1054,5321,105,1834,300,28,1601174,100,1610747494,2021-01-15 22:51:34
1055,4967,100,678,300,17,1489998,100,1610756833,2021-01-16 01:27:13
1056,7773,116,1922,300,21,2331136,100,1610768593,2021-01-16 04:43:13
1057,3954,110,600,300,16,1187886,100,1610778729,2021-01-16 07:32:09
1058,4763,77,833,300,26,1428622,100,1610787731,2021-01-16 10:02:11
1059,5575,117,1934,300,30,1673168,100,1610798144,2021-01-16 12:55:44
1060,5301,99,1744,300,26,1589454,100,1610807307,2021-01-16 15:28:27
1061,4078,85,1412,300,22,1219910,100,1610815630,2021-01-16 17:47:10
1062,5080,101,1800,300,29,1522814,100,1610824520,2021-01-16 20:15:20
1063,2211,74,350,300,10,663134,100,1610831508,2021-01-16 22:11:48
1064,2965,77,572,300,20,890252,100,1610838763,2021-01-17 00:12:43
1065,5103,70,1412,300,18,1531596,100,1610848184,2021-01-17 02:49:44
1066,4787,118,683,300,18,1440158,100,1610856636,2021-01-17 05:10:36
1067,2617,118,1078,300,20,787224,100,1610865325,2021-01-17 07:35:25
1068,7022,82,867,300,19,2107602,100,1610876723,2021-01-17 10:45:23
1069,5725,79,806,300,20,1717046,100,1610887022,2021-01-17 13:37:02
1070,3758,70,1688,300,34,1127156,100,1610896883,2021-01-17 16:21:23
1071,5043,118,883,300,28,1511796,100,1610907531,2021-01-17 19:18:51
1072,4888,75,1912,300,34,1462562,100,1610916496,2021-01-17 21:48:16
1073,2199,115,361,300,11,663636,100,1610923666,2021-01-17 23:47:46
1074,5551,75,861,300,24,1662304,100,1610933072,2021-01-18 02:24:32
1075,2042,94,644,300,9,612300,100,1610940714,2021-01-18 04:31:54
1076,5110,107,1766,300,27,1532230,100,1610950383,2021-01-18 07:13:03
1077,1992,96,834,300,16,596366,100,1610958257,2021-01-18 09:24:17
1078,3865,82,1034,300,12,1159830,100,1610967435,2021-01-18 11:57:15
1079,7438,116,989,300,24,2231844,100,1610979145,2021-01-18 15:12:25
1080,3152,101,1188,300,20,946530,100,1610986162,2021-01-18 17:09:22
1081,4385,117,628,300,16,1311008,100,1610994688,2021-01-18 19:31:28
1082,5663,76,850,300,23,1698528,100,1611004515,2021-01-18 22:15:15
1083,1692,85,712,300,13,505040,100,1611011506,2021-01-19 00:11:46
1084,4121,95,1088,300,13,1236572,100,1611020923,2021-01-19 02:48:43
1085,4125,85,756,300,25,1238550,100,1611030752,2021-01-19 05:32:32
1086,2886,105,1322,300,27,865256,100,1611038934,2021-01-19 07:48:54
1087,3840,109,1234,300,18,1150134,100,1611047361,2021-01-19 10:09:21
1088,5766,98,1988,300,31,1729352,100,1611058712,2021-01-19 13:18:32
1089,4080,116,544,300,13,1222616,100,1611069800,2021-01-19 16:23:20
1090,1730,83,339,300,12,519980,100,1611077521,2021-01-19 18:32:01
1091,2111,93,328,300,9,631780,100,1611086484,2021-01-19 21:01:24
1092,3424,82,583,300,18,1025270,100,1611095132,2021-01-19 23:25:32
1093,4999,107,928,300,31,1501578,100,1611107042,2021-01-20 02:44:02
1094,4237,104,1166,300,14,1272712,100,1611118138,2021-01-20 05:48:58
1095,7200,89,1956,300,24,2161960,100,1611129889,2021-01-20 09:04:49
1096,6566,108,833,300,19,1965372,100,1611142155,2021-01-20 12:29:15
1097,2780,85,422,300,12,834458,100,1611150224,2021-01-20 14:43:44
1098,3351,97,1266,300,22,1006792,100,1611157235,2021-01-20 16:40:35
1099,4140,115,1512,300,25,1242338,100,1611167469,2021-01-20 19:31:09
1100,6296,87,1600,300,18,1888618,100,1611177859,2021-01-20 22:24:19
1101,3445,111,900,300,11,1032986,100,1611186829,2021-01-21 00:53:49
1102,7182,93,939,300,22,2158982,100,1611198684,2021-01-21 04:11:24
1103,6366,106,950,300,26,1910332,100,1611209602,2021-01-21 07:13:22
1104,5690,108,983,300,31,1703768,100,1611221928,2021-01-21 10:38:48
1105,3235,110,1278,300,23,970316,100,1611231354,2021-01-21 13:15:54
1106,1267,95,306,300,13,379550,100,1611238153,2021-01-21 15:09:13
1107,2392,119,866,300,14,715152,100,1611244688,2021-01-21 16:58:08
1108,2395,109,578,300,25,722660,100,1611251758,2021-01-21 18:55:58
1109,4061,103,622,300,17,1216890,100,1611262992,2021-01-21 22:03:12
1110,3573,90,1000,300,13,1073498,100,1611272465,2021-01-22 00:41:05
1111,4458,112,1378,300,19,1337480,100,1611282335,2021-01-22 03:25:35
1112,4741,105,1478,300,21,1423696,100,1611293439,2021-01-22 06:30:39
1113,2468,90,378,300,10,740850,100,1611300944,2021-01-22 08:35:44
1114,5297,84,767,300,20,1587896,100,1611311623,2021-01-22 11:33:43
1115,3304,72,988,300,13,989660,100,1611320452,2021-01-22 14:00:52
1116,3653,112,1088,300,15,1098742,100,1611330499,2021-01-22 16:48:19
1117,3899,94,1612,300,30,1172296,100,1611339000,2021-01-22 19:10:00
1118,3303,87,472,300,12,989536,100,1611346258,2021-01-22 21:10:58
1119,3608,114,900,300,10,1078898,100,1611353496,2021-01-22 23:11:36
1120,3112,114,1066,300,16,930700,100,1611362974,2021-01-23 01:49:34
1121,6051,96,1900,300,27,1819658,100,1611375293,2021-01-23 05:14:53
1122,2560,103,1100,300,21,766380,100,1611383987,2021-01-23 07:39:47
1123,2874,80,511,300,16,863932,100,1611391589,2021-01-23 09:46:29
1124,5774,83,989,300,30,1731472,100,1611404189,2021-01-23 13:16:29
1125,4819,119,1934,300,35,1444740,100,1611413762,2021-01-23 15:56:02
1126,2342,87,350,300,9,701094,100,1611420114,2021-01-23 17:41:54
1127,6420,102,933,300,24,1930424,100,1611432907,2021-01-23 21:15:07
1128,4087,112,1466,300,24,1226880,100,1611442476,2021-01-23 23:54:36
1129,3968,114,689,300,22,1192754,100,1611453431,2021-01-24 02:57:11
1130,4280,71,1000,300,11,1286832,100,1611462372,2021-01-24 05:26:12
1131,2124,101,634,300,9,638436,100,1611471159,2021-01-24 07:52:39
1132,4785,93,956,300,34,1440274,100,1611479949,2021-01-24 10:19:09
1133,5411,119,661,300,15,1625440,100,1611490241,2021-01-24 13:10:41
1134,4062,93,967,300,41,1222428,100,1611500557,2021-01-24 16:02:37
1135,4456,114,1556,300,24,1334618,100,1611510655,2021-01-24 18:50:55
1136,4170,76,494,300,11,1252236,100,1611519274,2021-01-24 21:14:34
1137,2243,94,978,300,19,676090,100,1611526865,2021-01-24 23:21:05
1138,4829,79,567,300,12,1448332,100,1611535970,2021-01-25 01:52:50
1139,1663,102,634,300,11,498478,100,1611543422,2021-01-25 03:57:02
1140,2631,70,788,300,11,784022,100,1611550318,2021-01-25 05:51:58
1141,5005,120,1766,300,28,1507374,100,1611561896,2021-01-25 09:04:56
1142,4076,74,828,300,30,1220358,100,1611572077,2021-01-25 11:54:37
1143,2348,114,344,300,9,703584,100,1611580150,2021-01-25 14:09:10
1144,2885,118,878,300,12,868498,100,1611587561,2021-01-25 16:12:41
1145,6300,116,817,300,19,1887804,100,1611597618,2021-01-25 19:00:18
1146,3754,83,589,300,17,1124388,100,1611606915,2021-01-25 21:35:15
1147,7230,107,983,300,24,2161330,100,1611617888,2021-01-26 00:38:08
