index,elapsed_time,uv_temperature,material_used,linear_speed,zaxis_speed,perimeter,quality,timestamp,datetime
1524,6540,83,1644,300,19,1962984,100,1615024152,2021-03-06 10:49:12
1525,7288,74,1856,300,21,2186842,100,1615036509,2021-03-06 14:15:09
1526,2797,79,988,300,16,838944,100,1615044674,2021-03-06 16:31:14
1527,4802,85,922,300,32,1436460,100,1615056002,2021-03-06 19:40:02
1528,5312,106,1756,300,26,1593204,100,1615067262,2021-03-06 22:47:42
1529,4438,100,706,300,20,1329502,100,1615077581,2021-03-07 01:39:41
1530,5390,95,1844,300,28,1617390,100,1615089096,2021-03-07 04:51:36
1531,1724,110,722,300,14,516656,100,1615096409,2021-03-07 06:53:29
1532,1936,97,311,300,9,580958,100,1615102216,2021-03-07 08:30:16
1533,3035,93,700,300,29,912874,100,1615111066,2021-03-07 10:57:46
1534,3909,78,756,300,26,1167510,100,1615119820,2021-03-07 13:23:40
1535,1590,104,756,300,16,474700,100,1615126746,2021-03-07 15:19:06
1536,1392,115,588,300,11,418292,100,1615133081,2021-03-07 17:04:41
1537,4530,110,1156,300,13,1356282,100,1615143778,2021-03-07 20:02:58
1538,6218,112,1922,300,27,1863668,100,1615154332,2021-03-07 22:58:52
1539,5013,86,1578,300,22,1504408,100,1615163526,2021-03-08 01:32:06
1540,2763,84,766,300,10,828344,100,1615172489,2021-03-08 04:01:29
1541,1981,120,311,300,9,594324,100,1615178176,2021-03-08 05:36:16
1542,4066,75,1588,300,28,1222232,100,1615186180,2021-03-08 07:49:40
1543,5175,115,733,300,19,1555250,100,1615196681,2021-03-08 10:44:41
1544,4080,102,1288,300,18,1222964,100,1615205164,2021-03-08 13:06:04
1545,7335,114,900,300,20,2201070,100,1615219581,2021-03-08 17:06:21
1546,2119,90,428,300,16,635508,100,1615225935,2021-03-08 18:52:15
1547,3117,70,556,300,18,932508,100,1615233916,2021-03-08 21:05:16
1548,4814,91,794,300,24,1442962,100,1615245874,2021-03-09 00:24:34
1549,2749,78,744,300,9,826178,100,1615253214,2021-03-09 02:26:54
1550,4816,103,744,300,21,1445094,100,1615263584,2021-03-09 05:19:44
1551,3078,84,956,300,13,924622,100,1615272323,2021-03-09 07:45:23
1552,5316,93,1512,300,19,1593654,100,1615281335,2021-03-09 10:15:35
1553,6474,109,1788,300,22,1944094,100,1615293990,2021-03-09 13:46:30
1554,2638,97,544,300,20,791826,100,1615300656,2021-03-09 15:37:36
1555,3418,119,1288,300,22,1025190,100,1615310425,2021-03-09 18:20:25
1556,5340,97,1812,300,28,1606254,100,1615320328,2021-03-09 21:05:28
1557,5640,105,689,300,15,1695430,100,1615329852,2021-03-09 23:44:12
1558,4892,82,1888,300,33,1469400,100,1615341077,2021-03-10 02:51:17
1559,6362,101,928,300,24,1915450,100,1615353503,2021-03-10 06:18:23
1560,6800,94,1944,300,25,2034740,100,1615364171,2021-03-10 09:16:11
1561,6043,109,1988,300,29,1810486,100,1615376797,2021-03-10 12:46:37
1562,2509,85,322,300,7,751198,100,1615384383,2021-03-10 14:53:03
1563,2897,70,844,300,11,869452,100,1615391796,2021-03-10 16:56:36
1564,1745,73,283,300,8,523480,100,1615399537,2021-03-10 19:05:37
1565,2053,70,966,300,20,615516,100,1615406305,2021-03-10 20:58:25
1566,1557,88,317,300,12,466256,100,1615413838,2021-03-10 23:03:58
1567,4902,75,1334,300,16,1468924,100,1615425524,2021-03-11 02:18:44
1568,2381,93,356,300,10,713836,100,1615433622,2021-03-11 04:33:42
1569,2427,102,406,300,12,729900,100,1615443011,2021-03-11 07:10:11
1570,7144,95,1966,300,24,2143214,100,1615456782,2021-03-11 10:59:42
1571,6324,108,889,300,22,1896090,100,1615467506,2021-03-11 13:58:26
1572,4469,94,694,300,19,1342084,100,1615477870,2021-03-11 16:51:10
1573,2634,117,344,300,8,788686,100,1615484684,2021-03-11 18:44:44
1574,2813,95,444,300,13,841134,100,1615491344,2021-03-11 20:35:44
1575,1757,107,317,300,10,528994,100,1615500142,2021-03-11 23:02:22
1576,4832,115,1378,300,18,1446304,100,1615512139,2021-03-12 02:22:19
1577,2429,75,944,300,17,731878,100,1615520561,2021-03-12 04:42:41
1578,3734,106,689,300,23,1120712,100,1615528887,2021-03-12 07:01:27
1579,5576,107,1566,300,20,1680156,100,1615538941,2021-03-12 09:49:01
1580,2440,78,322,300,8,729758,100,1615547113,2021-03-12 12:05:13
1581,2684,81,494,300,16,802536,100,1615554665,2021-03-12 14:11:05
1582,5213,94,889,300,27,1565978,100,1615565151,2021-03-12 17:05:51
1583,5695,80,1934,300,30,1710842,100,1615575519,2021-03-12 19:58:39
1584,4718,107,1366,300,18,1416950,100,1615584723,2021-03-12 22:32:03
1585,3210,86,589,300,19,965204,100,1615593714,2021-03-13 01:01:54
1586,3553,93,750,300,28,1067608,100,1615604093,2021-03-13 03:54:53
1587,4182,99,639,300,18,1255656,100,1615612193,2021-03-13 06:09:53
1588,2295,97,367,300,11,688090,100,1615620905,2021-03-13 08:35:05
1589,2864,119,1022,300,16,862738,100,1615629894,2021-03-13 11:04:54
1590,2357,72,411,300,13,707634,100,1615635924,2021-03-13 12:45:24
1591,6152,80,1988,300,29,1844404,100,1615647242,2021-03-13 15:54:02
1592,2000,111,383,300,13,598190,100,1615652969,2021-03-13 17:29:29
1593,6461,104,767,300,16,1939308,100,1615664942,2021-03-13 20:49:02
1594,4704,117,828,300,26,1410332,100,1615673992,2021-03-13 23:19:52
1595,6129,112,1622,300,19,1836688,100,1615684559,2021-03-14 02:15:59
1596,3712,120,1088,300,14,1116796,100,1615691950,2021-03-14 04:19:10
1597,1514,78,744,300,16,454602,100,1615697655,2021-03-14 05:54:15
1598,2140,78,339,300,10,641764,100,1615706616,2021-03-14 08:23:36
1599,5287,73,1778,300,27,1587448,100,1615717052,2021-03-14 11:17:32
1600,3761,106,1278,300,20,1126904,100,1615726796,2021-03-14 13:59:56
1601,2061,88,339,300,10,614956,100,1615733278,2021-03-14 15:47:58
1602,6016,78,1666,300,21,1802498,100,1615744250,2021-03-14 18:50:50
1603,7239,84,1844,300,21,2166360,100,1615755633,2021-03-14 22:00:33
1604,1902,98,289,300,8,568750,100,1615764612,2021-03-15 00:30:12
1605,4395,82,761,300,24,1320130,100,1615774591,2021-03-15 03:16:31
1606,4721,70,1900,300,34,1413204,100,1615785624,2021-03-15 06:20:24
1607,7052,82,1734,300,19,2114642,100,1615796990,2021-03-15 09:29:50
1608,4118,90,828,300,30,1237258,100,1615806722,2021-03-15 12:12:02
1609,7481,90,906,300,20,2244016,100,1615818899,2021-03-15 15:34:59
1610,2671,109,1012,300,17,802402,100,1615825538,2021-03-15 17:25:38
1611,1588,72,278,300,9,475966,100,1615833303,2021-03-15 19:35:03
1612,3325,92,922,300,12,995460,100,1615843069,2021-03-15 22:17:49
1613,3036,113,522,300,16,913504,100,1615852653,2021-03-16 00:57:33
1614,2905,72,988,300,15,872426,100,1615860196,2021-03-16 03:03:16
1615,4995,117,756,300,21,1498738,100,1615869347,2021-03-16 05:35:47
1616,2872,85,800,300,10,861146,100,1615877461,2021-03-16 07:51:01
1617,4325,111,911,300,35,1300742,100,1615886463,2021-03-16 10:21:03
1618,5607,76,778,300,19,1684464,100,1615898328,2021-03-16 13:38:48
1619,2055,88,456,300,18,614138,100,1615904804,2021-03-16 15:26:44
1620,2366,101,406,300,13,707280,100,1615914197,2021-03-16 18:03:17
1621,3393,80,667,300,24,1017866,100,1615923990,2021-03-16 20:46:30
1622,5498,93,1488,300,18,1647194,100,1615935648,2021-03-17 00:00:48
1623,5074,70,1422,300,18,1523660,100,1615947894,2021-03-17 03:24:54
1624,5810,111,928,300,27,1740106,100,1615958716,2021-03-17 06:25:16
1625,4773,110,1278,300,15,1430016,100,1615969127,2021-03-17 09:18:47
1626,5822,71,1666,300,21,1748996,100,1615981265,2021-03-17 12:41:05
1627,2596,97,444,300,14,778558,100,1615988951,2021-03-17 14:49:11
1628,2741,87,700,300,32,822844,100,1615996736,2021-03-17 16:58:56
1629,1975,93,406,300,15,589914,100,1616004065,2021-03-17 19:01:05
1630,3322,98,1688,300,39,998796,100,1616011021,2021-03-17 20:57:01
1631,5819,104,811,300,20,1741874,100,1616022775,2021-03-18 00:12:55
1632,3469,107,1022,300,14,1041390,100,1616031887,2021-03-18 02:44:47
1633,6879,114,1944,300,25,2063602,100,1616043102,2021-03-18 05:51:42
1634,6228,79,1700,300,21,1865946,100,1616054892,2021-03-18 09:08:12
1635,5651,74,800,300,20,1695618,100,1616067445,2021-03-18 12:37:25
1636,4671,104,661,300,17,1397410,100,1616078639,2021-03-18 15:43:59
1637,2854,95,734,300,8,853194,100,1616086899,2021-03-18 18:01:39
1638,3612,110,617,300,19,1083010,100,1616095060,2021-03-18 20:17:40
1639,5159,112,667,300,16,1549324,100,1616107057,2021-03-18 23:37:37
1640,5262,103,778,300,21,1572474,100,1616118392,2021-03-19 02:46:32
1641,5854,102,894,300,25,1755242,100,1616127962,2021-03-19 05:26:02
1642,5043,70,900,300,29,1514498,100,1616138307,2021-03-19 08:18:27
1643,5669,108,1966,300,31,1697922,100,1616149220,2021-03-19 11:20:20
1644,5085,118,883,300,28,1526168,100,1616161101,2021-03-19 14:38:21
1645,5072,73,1912,300,32,1520294,100,1616172179,2021-03-19 17:42:59
1646,4397,97,622,300,16,1316470,100,1616182429,2021-03-19 20:33:49
1647,3358,116,689,300,25,1010386,100,1616191503,2021-03-19 23:05:03
1648,3641,84,583,300,17,1090990,100,1616199632,2021-03-20 01:20:32
1649,6283,120,1812,300,24,1885760,100,1616211849,2021-03-20 04:44:09
1650,3865,71,667,300,21,1158258,100,1616221206,2021-03-20 07:20:06
1651,5312,96,894,300,27,1596798,100,1616232251,2021-03-20 10:24:11
1652,4625,84,1456,300,21,1389024,100,1616241339,2021-03-20 12:55:39
1653,7528,82,1878,300,21,2262120,100,1616252707,2021-03-20 16:05:07
1654,5378,110,1756,300,26,1612726,100,1616263442,2021-03-20 19:04:02
1655,2386,73,306,300,7,714570,100,1616270454,2021-03-20 21:00:54
1656,6351,81,961,300,26,1903030,100,1616280838,2021-03-20 23:53:58
1657,3661,93,933,300,43,1098700,100,1616290184,2021-03-21 02:29:44
1658,4825,90,728,300,20,1450038,100,1616301331,2021-03-21 05:35:31
1659,2049,79,406,300,14,615402,100,1616307747,2021-03-21 07:22:27
1660,2335,70,517,300,21,701226,100,1616314143,2021-03-21 09:09:03
1661,3640,107,856,300,36,1089552,100,1616323381,2021-03-21 11:43:01
1662,2701,113,356,300,8,811592,100,1616331969,2021-03-21 14:06:09
1663,3869,102,744,300,26,1157714,100,1616341012,2021-03-21 16:36:52
1664,1780,81,278,300,8,534650,100,1616348506,2021-03-21 18:41:46
1665,6508,78,950,300,25,1953252,100,1616359298,2021-03-21 21:41:38
1666,2187,110,306,300,8,657364,100,1616368390,2021-03-22 00:13:10
1667,5259,71,750,300,19,1582056,100,1616380323,2021-03-22 03:32:03
1668,4237,71,744,300,24,1269566,100,1616388761,2021-03-22 05:52:41
1669,3450,117,1234,300,20,1035708,100,1616397923,2021-03-22 08:25:23
1670,7870,117,928,300,20,2362156,100,1616412868,2021-03-22 12:34:28
1671,2013,92,600,300,8,601356,100,1616420527,2021-03-22 14:42:07
1672,5606,115,1556,300,19,1682088,100,1616430214,2021-03-22 17:23:34
1673,7065,98,994,300,25,2123226,100,1616442164,2021-03-22 20:42:44
1674,3571,116,411,300,9,1071436,100,1616451237,2021-03-22 23:13:57
1675,5546,97,1334,300,14,1663302,100,1616461442,2021-03-23 02:04:02
1676,3213,113,1222,300,21,959328,100,1616470362,2021-03-23 04:32:42
1677,1922,83,756,300,13,576654,100,1616476334,2021-03-23 06:12:14
1678,3807,120,739,300,26,1140610,100,1616486342,2021-03-23 08:59:02
1679,3358,89,622,300,21,1007348,100,1616493548,2021-03-23 10:59:08
1680,3558,110,1300,300,21,1070500,100,1616503423,2021-03-23 13:43:43
1681,2585,95,394,300,11,777114,100,1616509665,2021-03-23 15:27:45
1682,3307,77,522,300,15,991464,100,1616516611,2021-03-23 17:23:31
1683,6991,84,1878,300,23,2099274,100,1616529781,2021-03-23 21:03:01
1684,5221,88,1488,300,19,1565862,100,1616540398,2021-03-23 23:59:58
1685,6237,111,967,300,27,1870822,100,1616553269,2021-03-24 03:34:29
1686,5593,88,1656,300,22,1678000,100,1616563304,2021-03-24 06:21:44
1687,1521,78,634,300,12,456746,100,1616568798,2021-03-24 07:53:18
1688,5104,74,767,300,21,1530254,100,1616579469,2021-03-24 10:51:09
1689,5902,73,761,300,18,1769940,100,1616590342,2021-03-24 13:52:22
1690,5391,79,1544,300,20,1619188,100,1616599910,2021-03-24 16:31:50
1691,4927,78,1788,300,29,1477654,100,1616610672,2021-03-24 19:31:12
1692,1881,80,912,300,20,566452,100,1616617022,2021-03-24 21:17:02
1693,5242,99,1744,300,26,1569134,100,1616627386,2021-03-25 00:09:46
1694,1863,70,588,300,8,558890,100,1616635343,2021-03-25 02:22:23
1695,7452,115,1888,300,22,2232094,100,1616648760,2021-03-25 06:06:00
1696,6865,79,972,300,25,2062434,100,1616661891,2021-03-25 09:44:51
1697,2689,117,400,300,11,805708,100,1616669652,2021-03-25 11:54:12
1698,2026,85,378,300,13,609980,100,1616675919,2021-03-25 13:38:39
1699,2070,108,834,300,15,617500,100,1616684366,2021-03-25 15:59:26
1700,3263,88,433,300,10,977304,100,1616693764,2021-03-25 18:36:04
1701,3128,70,1156,300,19,937866,100,1616701872,2021-03-25 20:51:12
1702,3823,81,656,300,20,1149136,100,1616709617,2021-03-25 23:00:17
1703,5219,75,728,300,18,1565692,100,1616720519,2021-03-26 02:01:59
1704,4656,89,878,300,30,1397666,100,1616729695,2021-03-26 04:34:55
1705,5272,74,1644,300,23,1586700,100,1616741952,2021-03-26 07:59:12
1706,5765,91,1522,300,18,1725878,100,1616753169,2021-03-26 11:06:09
1707,4513,91,783,300,24,1354376,100,1616764807,2021-03-26 14:20:07
1708,2292,81,912,300,16,687012,100,1616772873,2021-03-26 16:34:33
1709,2316,75,417,300,14,696044,100,1616779962,2021-03-26 18:32:42
1710,2561,70,944,300,16,769446,100,1616788913,2021-03-26 21:01:53
1711,2729,89,339,300,8,818886,100,1616798259,2021-03-26 23:37:39
1712,7295,88,906,300,20,2189228,100,1616810339,2021-03-27 02:58:59
1713,2628,77,934,300,15,790386,100,1616818868,2021-03-27 05:21:08
1714,6127,103,789,300,18,1838244,100,1616829861,2021-03-27 08:24:21
1715,4299,81,678,300,19,1287834,100,1616838326,2021-03-27 10:45:26
1716,2774,111,900,300,13,829766,100,1616846206,2021-03-27 12:56:46
1717,4737,111,1588,300,24,1421464,100,1616857763,2021-03-27 16:09:23
1718,3699,86,744,300,27,1107904,100,1616868585,2021-03-27 19:09:45
1719,6854,87,1788,300,21,2059944,100,1616879785,2021-03-27 22:16:25
1720,5086,111,1000,300,35,1524208,100,1616889565,2021-03-28 00:59:25
1721,4781,102,1312,300,16,1435650,100,1616899346,2021-03-28 04:42:26
1722,1417,80,612,300,12,425682,100,1616907747,2021-03-28 07:02:27
1723,3371,74,1000,300,13,1014076,100,1616915773,2021-03-28 09:16:13
1724,2925,110,433,300,12,878438,100,1616922982,2021-03-28 11:16:22
1725,3214,77,1644,300,38,967466,100,1616930466,2021-03-28 13:21:06
1726,3944,91,578,300,15,1183036,100,1616938799,2021-03-28 15:39:59
1727,3038,108,1044,300,16,911844,100,1616948878,2021-03-28 18:27:58
1728,4460,79,1966,300,39,1338210,100,1616957374,2021-03-28 20:49:34
1729,5457,101,1400,300,16,1634658,100,1616968961,2021-03-29 00:02:41
1730,6737,79,1834,300,22,2026248,100,1616982839,2021-03-29 03:53:59
1731,5331,70,928,300,29,1599316,100,1616995124,2021-03-29 07:18:44
1732,3580,114,778,300,30,1072092,100,1617003074,2021-03-29 09:31:14
1733,2648,70,722,300,9,796108,100,1617010023,2021-03-29 11:27:03
1734,3518,119,578,300,17,1053416,100,1617019342,2021-03-29 14:02:22
1735,3334,117,866,300,10,997846,100,1617027246,2021-03-29 16:14:06
1736,4339,82,1544,300,25,1298710,100,1617035539,2021-03-29 18:32:19
1737,3142,90,1256,300,23,943580,100,1617043701,2021-03-29 20:48:21
1738,7942,112,967,300,21,2376270,100,1617058013,2021-03-30 00:46:53
1739,4640,86,872,300,30,1389818,100,1617069796,2021-03-30 04:03:16
1740,2855,106,1122,300,20,853996,100,1617078867,2021-03-30 06:34:27
1741,5408,119,917,300,28,1616400,100,1617088953,2021-03-30 09:22:33
1742,5450,85,1556,300,20,1635886,100,1617101571,2021-03-30 12:52:51
1743,3670,80,1466,300,26,1100968,100,1617110691,2021-03-30 15:24:51
1744,1545,108,600,300,10,463598,100,1617116294,2021-03-30 16:58:14
1745,2270,96,834,300,14,680798,100,1617124799,2021-03-30 19:19:59
1746,4194,108,1556,300,26,1253004,100,1617134348,2021-03-30 21:59:08
1747,4769,101,1834,300,32,1433828,100,1617146126,2021-03-31 01:15:26
1748,3545,93,539,300,15,1066634,100,1617154811,2021-03-31 03:40:11
1749,5894,98,844,300,22,1768416,100,1617164948,2021-03-31 06:29:08
1750,5806,119,1966,300,30,1743728,100,1617175084,2021-03-31 09:18:04
1751,5116,82,1378,300,17,1530556,100,1617185339,2021-03-31 12:08:59
1752,3096,93,1166,300,20,929874,100,1617194581,2021-03-31 14:43:01
1753,2539,110,417,300,12,763210,100,1617202899,2021-03-31 17:01:39
1754,2436,80,367,300,10,731994,100,1617211435,2021-03-31 19:23:55
1755,6026,94,1712,300,22,1808470,100,1617224649,2021-03-31 23:04:09
1756,5162,89,1856,300,30,1545590,100,1617235239,2021-04-01 02:00:39
1757,3558,108,1222,300,19,1068040,100,1617245578,2021-04-01 04:52:58
1758,3027,77,528,300,17,910148,100,1617253835,2021-04-01 07:10:35
1759,3967,85,1766,300,35,1186932,100,1617264119,2021-04-01 10:01:59
1760,2292,84,956,300,18,690948,100,1617272029,2021-04-01 12:13:49
1761,5013,73,806,300,23,1508688,100,1617281110,2021-04-01 14:45:10
1762,3672,89,556,300,15,1102512,100,1617289741,2021-04-01 17:09:01
1763,5549,86,817,300,22,1660902,100,1617300577,2021-04-01 20:09:37
1764,7321,117,1866,300,21,2195370,100,1617313284,2021-04-01 23:41:24
1765,2419,111,766,300,11,726652,100,1617319712,2021-04-02 01:28:32
1766,5729,102,1788,300,25,1720050,100,1617332580,2021-04-02 05:03:00
1767,3032,74,1212,300,22,913612,100,1617339849,2021-04-02 07:04:09
1768,3157,107,522,300,16,942610,100,1617347975,2021-04-02 09:19:35
1769,4241,109,1834,300,36,1274098,100,1617357422,2021-04-02 11:57:02
1770,1769,78,656,300,11,531750,100,1617366002,2021-04-02 14:20:02
1771,2747,113,389,300,10,823600,100,1617372482,2021-04-02 16:08:02
1772,4798,95,711,300,19,1444690,100,1617381872,2021-04-02 18:44:32
1773,2001,93,356,300,11,598768,100,1617388238,2021-04-02 20:30:38
1774,1690,106,300,300,10,507662,100,1617395219,2021-04-02 22:26:59
1775,1707,81,294,300,9,514068,100,1617400836,2021-04-03 00:00:36
1776,1978,90,361,300,12,592352,100,1617409167,2021-04-03 02:19:27
1777,2826,78,722,300,8,846798,100,1617418224,2021-04-03 04:50:24
1778,3419,79,483,300,12,1023994,100,1617428092,2021-04-03 07:34:52
1779,5070,119,1678,300,25,1518398,100,1617438219,2021-04-03 10:23:39
1780,2401,80,344,300,9,721962,100,1617446352,2021-04-03 12:39:12
1781,2387,119,1156,300,25,716444,100,1617453116,2021-04-03 14:31:56
1782,1831,108,588,300,9,548594,100,1617458799,2021-04-03 16:06:39
1783,5650,89,778,300,19,1699372,100,1617469641,2021-04-03 19:07:21
1784,2266,93,1100,300,24,679380,100,1617478981,2021-04-03 21:43:01
1785,5062,107,1944,300,34,1517414,100,1617490822,2021-04-04 01:00:22
1786,3848,111,683,300,22,1157192,100,1617500259,2021-04-04 03:37:39
1787,2291,71,483,300,18,689440,100,1617507628,2021-04-04 05:40:28
1788,2797,98,433,300,12,841446,100,1617515190,2021-04-04 07:46:30
1789,4204,82,556,300,13,1260196,100,1617526495,2021-04-04 10:54:55
1790,3010,84,483,300,14,904334,100,1617533138,2021-04-04 12:45:38
1791,3647,112,1400,300,24,1094882,100,1617542800,2021-04-04 15:26:40
1792,2010,78,283,300,7,605744,100,1617549386,2021-04-04 17:16:26
1793,2348,117,778,300,12,703098,100,1617555532,2021-04-04 18:58:52
1794,6244,97,811,300,19,1874352,100,1617566842,2021-04-04 22:07:22
1795,3669,104,506,300,13,1100876,100,1617575966,2021-04-05 00:39:26
1796,4200,88,1600,300,27,1253708,100,1617585427,2021-04-05 03:17:07
1797,3703,116,888,300,10,1110190,100,1617594284,2021-04-05 05:44:44
1798,2771,102,1344,300,29,833134,100,1617600970,2021-04-05 07:36:10
1799,2459,116,333,300,8,738612,100,1617608212,2021-04-05 09:36:52
1800,6226,100,828,300,20,1871472,100,1617619063,2021-04-05 12:37:43
1801,3238,116,517,300,15,972906,100,1617629204,2021-04-05 15:26:44
1802,7388,108,1000,300,24,2218904,100,1617643408,2021-04-05 19:23:28
1803,3243,99,966,300,13,974568,100,1617650458,2021-04-05 21:20:58
1804,4545,92,1544,300,24,1365264,100,1617659207,2021-04-05 23:46:47
1805,6663,85,1978,300,26,2002248,100,1617670534,2021-04-06 02:55:34
1806,4180,81,1712,300,32,1247218,100,1617679150,2021-04-06 05:19:10
1807,4260,111,700,300,21,1274050,100,1617688618,2021-04-06 07:56:58
1808,2586,78,489,300,17,774914,100,1617695754,2021-04-06 09:55:54
1809,3643,111,1822,300,41,1094054,100,1617705828,2021-04-06 12:43:48
1810,4611,117,678,300,18,1385226,100,1617716888,2021-04-06 15:48:08
1811,3772,107,1244,300,18,1132058,100,1617726417,2021-04-06 18:26:57
1812,1788,113,333,300,11,535632,100,1617734446,2021-04-06 20:40:46
1813,6649,105,2000,300,27,1997694,100,1617745901,2021-04-06 23:51:41
1814,3634,119,700,300,24,1088600,100,1617754484,2021-04-07 02:14:44
1815,3447,111,1244,300,20,1033278,100,1617763397,2021-04-07 04:43:17
1816,1877,109,278,300,7,561840,100,1617770319,2021-04-07 06:38:39
1817,2455,103,766,300,11,739608,100,1617777967,2021-04-07 08:46:07
1818,6859,87,1756,300,20,2060086,100,1617791375,2021-04-07 12:29:35
1819,5365,81,1700,300,24,1611306,100,1617800885,2021-04-07 15:08:05
1820,6126,72,917,300,25,1840198,100,1617811900,2021-04-07 18:11:40
1821,4899,112,1712,300,27,1470032,100,1617823778,2021-04-07 21:29:38
1822,6946,86,1734,300,19,2083364,100,1617834593,2021-04-08 00:29:53
1823,4822,114,1412,300,19,1444538,100,1617845947,2021-04-08 03:39:07
1824,4501,84,1678,300,28,1349424,100,1617857547,2021-04-08 06:52:27
1825,6587,83,944,300,24,1977400,100,1617871052,2021-04-08 10:37:32
1826,3163,104,1556,300,34,949040,100,1617881020,2021-04-08 13:23:40
1827,2962,75,550,300,18,887418,100,1617889355,2021-04-08 15:42:35
1828,2971,118,533,300,17,891048,100,1617897016,2021-04-08 17:50:16
1829,4908,81,911,300,30,1470584,100,1617906189,2021-04-08 20:23:09
1830,3260,104,856,300,10,978634,100,1617915647,2021-04-08 23:00:47
1831,6724,100,867,300,20,2016230,100,1617927770,2021-04-09 02:22:50
1832,6294,80,1856,300,25,1884606,100,1617939024,2021-04-09 05:30:24
1833,5821,75,1788,300,25,1747292,100,1617951753,2021-04-09 09:02:33
1834,3569,113,628,300,20,1067692,100,1617960739,2021-04-09 11:32:19
1835,2050,113,688,300,10,615856,100,1617966639,2021-04-09 13:10:39
1836,2313,97,656,300,8,693030,100,1617975200,2021-04-09 15:33:20
1837,5531,78,1500,300,18,1657842,100,1617986122,2021-04-09 18:35:22
1838,5290,77,1978,300,33,1595940,100,1617995267,2021-04-09 21:07:47
1839,2375,119,956,300,17,712366,100,1618004184,2021-04-09 23:36:24
1840,2426,119,912,300,15,726122,100,1618012003,2021-04-10 01:46:43
1841,4189,94,861,300,32,1253666,100,1618021655,2021-04-10 04:27:35
1842,2804,112,844,300,11,837700,100,1618029917,2021-04-10 06:45:17
1843,2324,107,878,300,15,698764,100,1618039322,2021-04-10 09:22:02
1844,2011,106,389,300,14,601600,100,1618047434,2021-04-10 11:37:14
1845,2864,80,367,300,8,858992,100,1618055297,2021-04-10 13:48:17
1846,4825,107,1266,300,15,1443970,100,1618067013,2021-04-10 17:03:33
1847,2184,117,356,300,10,655674,100,1618075876,2021-04-10 19:31:16
1848,3759,109,1066,300,14,1130884,100,1618086790,2021-04-10 22:33:10
1849,3566,113,1478,300,28,1067002,100,1618094012,2021-04-11 00:33:32
1850,3359,101,988,300,13,1008082,100,1618104544,2021-04-11 03:29:04
1851,5470,113,1634,300,22,1640692,100,1618116505,2021-04-11 06:48:25
1852,3683,80,1100,300,15,1102492,100,1618125194,2021-04-11 09:13:14
1853,2849,83,1022,300,17,852640,100,1618134802,2021-04-11 11:53:22
1854,2022,96,350,300,11,606564,100,1618143779,2021-04-11 14:22:59
1855,3550,81,744,300,28,1065814,100,1618154412,2021-04-11 17:20:12
1856,5217,89,1434,300,18,1564976,100,1618164167,2021-04-11 20:02:47
1857,2656,80,444,300,13,794626,100,1618172397,2021-04-11 22:19:57
1858,4051,82,717,300,23,1216456,100,1618182898,2021-04-12 01:14:58
1859,3463,110,1222,300,19,1039852,100,1618192769,2021-04-12 03:59:29
1860,4663,71,817,300,26,1402764,100,1618201723,2021-04-12 06:28:43
1861,2218,83,400,300,13,664784,100,1618211064,2021-04-12 09:04:24
1862,2916,113,539,300,18,874388,100,1618217999,2021-04-12 10:59:59
1863,3821,76,950,300,43,1150234,100,1618227787,2021-04-12 13:43:07
1864,4484,94,828,300,28,1342240,100,1618237317,2021-04-12 16:21:57
1865,4931,78,1944,300,34,1480012,100,1618248863,2021-04-12 19:34:23
1866,2509,75,383,300,11,753278,100,1618256990,2021-04-12 21:49:50
1867,8396,93,967,300,20,2517336,100,1618269473,2021-04-13 01:17:53
1868,3325,84,1322,300,24,997312,100,1618277470,2021-04-13 03:31:10
1869,3325,72,1178,300,19,997712,100,1618287763,2021-04-13 06:22:43
1870,4769,90,917,300,32,1427150,100,1618296304,2021-04-13 08:45:04
1871,1929,103,588,300,8,577320,100,1618301893,2021-04-13 10:18:13
1872,4422,88,733,300,22,1325838,100,1618313031,2021-04-13 13:23:51
1873,5263,116,1644,300,23,1580406,100,1618322600,2021-04-13 16:03:20
1874,4257,99,1022,300,11,1277810,100,1618331816,2021-04-13 18:36:56
1875,5513,75,1388,300,16,1653994,100,1618342180,2021-04-13 21:29:40
1876,4014,110,756,300,26,1202952,100,1618352878,2021-04-14 00:27:58
1877,3844,99,1566,300,29,1155510,100,1618361426,2021-04-14 02:50:26
1878,5355,72,911,300,28,1604374,100,1618372463,2021-04-14 05:54:23
1879,5685,86,1712,300,23,1704608,100,1618383305,2021-04-14 08:55:05
1880,3076,85,583,300,20,922582,100,1618391362,2021-04-14 11:09:22
1881,5863,108,1756,300,24,1762128,100,1618402911,2021-04-14 14:21:51
1882,3416,102,539,300,15,1023036,100,1618411185,2021-04-14 16:39:45
1883,3635,81,1734,300,37,1088664,100,1618420596,2021-04-14 19:16:36
1884,4638,103,800,300,25,1387952,100,1618429523,2021-04-14 21:45:23
1885,4456,85,794,300,25,1335902,100,1618437701,2021-04-15 00:01:41
1886,4053,81,733,300,24,1216700,100,1618447418,2021-04-15 02:43:38
1887,4687,94,1266,300,15,1403882,100,1618457215,2021-04-15 05:26:55
1888,4308,120,1266,300,17,1298852,100,1618467190,2021-04-15 08:13:10
1889,3915,113,1234,300,17,1174470,100,1618476990,2021-04-15 10:56:30
1890,2466,105,367,300,10,741394,100,1618486106,2021-04-15 13:28:26
